user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
espn,6663294979903422470,6946715536747252998,HOT WHEELS IN REAL LIFE 🔥🤯 @xgames,1617408253,29,https://www.tiktok.com/@espn/video/6946715536747252998?lang=en,210800,5938,856,1500000
levijedmurphy,7531698,6958095424439766278,#duet with @nailsbybecerra,1620057839,19,https://www.tiktok.com/@levijedmurphy/video/6958095424439766278?lang=en,548900,741,1451,5800000
iknowayrel,6759111263864800261,6956235486260202758,I didn’t expect that 😳🤦🏾‍♂️ #foru #viral,1619624789,58,https://www.tiktok.com/@iknowayrel/video/6956235486260202758?lang=en,926100,4992,3745,5000000
vandersports,6828399734559982598,6947855870554279174,Fart 2 #coinpusher #coinrace #arcade #arcadegame #clawmachine #vandersports #fyp #foryoupage #girlsjustwannahavefun #jackpot #money,1617673759,51,https://www.tiktok.com/@vandersports/video/6947855870554279174?lang=en,50900,65,274,419300
justlex.x,6784368928673989637,6959639686511873286,Cheddar Bay Biscuit Alfredo Bowl🤤 You’re still not subscribed to my YouTube Channel??👀 #MillionActsofLove #MakeMomEpic #alfredo #breadbowlpasta #fyy,1620417390,30,https://www.tiktok.com/@justlex.x/video/6959639686511873286?lang=en,51900,4124,468,273200
djhuntsofficial,6672090545286955013,6958944742306630918,DOING ANYTHING TO GET AWAY‼️#comedy #comedysketch #funny #funnyvideo #cops #facialexpressions #impressions #fyp #foryou #foryoupage,1620255587,16,https://www.tiktok.com/@djhuntsofficial/video/6958944742306630918?lang=en,187900,844,445,959200
coreydesigns,6896902088455128065,6959331489716702470,DONT SWEAT THE TECHNIQUE👌🏽 #fyp #foryou #concrete #construction #constructiontips #satisfying #bricklayer #oldscool,1620345634,18,https://www.tiktok.com/@coreydesigns/video/6959331489716702470?lang=en,137700,5804,2042,3300000
brokenvideos.hl,6927320900832461829,6949912546665188613,,1618152615,10,https://www.tiktok.com/@brokenvideos.hl/video/6949912546665188613?lang=en,18000,163,126,760200
brentrivera,7445731,6957511694906182917,Everyone had the right answer 😍😂,1619921930,43,https://www.tiktok.com/@brentrivera/video/6957511694906182917?lang=en,481300,405,4034,2200000
d_shaba,6690913752604607494,6938089993961245957,I like almond milk better,1615399962,36,https://www.tiktok.com/@d_shaba/video/6938089993961245957?lang=en,36600,72,492,243200
jayprehistoricpets,6699542567460389894,6946540503647194373,Don’t tell me that wouldn’t intimidate you in the wild 😂 #reptile #dragon #learnontiktok,1617367501,21,https://www.tiktok.com/@jayprehistoricpets/video/6946540503647194373?lang=en,168400,755,899,2700000
catracha529,6638777414662537222,6959258122682682630,😱🤭🤭#fyp,1620328551,22,https://www.tiktok.com/@catracha529/video/6959258122682682630?lang=en,28500,15000,428,659700
barstoolsports,6646764999833403398,6950004655162215686,What’s up ya turkeys @barstooloutdoors,1618174060,7,https://www.tiktok.com/@barstoolsports/video/6950004655162215686?lang=en,34300,610,241,304600
j4ckson7,6659047510919872518,6948514863618477317,The MLB season boutta start😳 getcho essential lids😌 @lids_loyal #lids_loyal #ad,1617827191,31,https://www.tiktok.com/@j4ckson7/video/6948514863618477317?lang=en,15000,223,197,271400
benjaminthebaker,6912168860305703941,6949560502443969797,Reply to @capavs spring cleaning #baking #cleantok #asmr #pipingtips #fyp,1618070648,7,https://www.tiktok.com/@benjaminthebaker/video/6949560502443969797?lang=en,7455,48,29,164500
officer_eudy,6532035469444644866,6959638995194154246,My son think he slick #fy #kidsaintshit #dobetter #myson,1620417229,59,https://www.tiktok.com/@officer_eudy/video/6959638995194154246?lang=en,210700,6104,2692,826500
emmo_ff,6838576158189044742,6957029493387054338,شاهد للنهاية😂#freefire #فري_فاير #freefire_lover #emmamo #parati #brazil #indonesia #thailand #vietnam #fyp #foryou #فري_فاير_عرب #gaming,1619809659,50,https://www.tiktok.com/@emmo_ff/video/6957029493387054338?lang=en,655000,28000,5137,7300000
schatz224,6598468570487848966,6954363994329206021,#duet with @carriefulgencio best friend?!? Also @daveed_chet caught me in the act of making this 😂,1619189049,15,https://www.tiktok.com/@schatz224/video/6954363994329206021?lang=en,142400,251,197,647600
jokers....1,6955488558505706501,6958366477267340550,#impracticaljokersclips #fypシ #viral #foryou #funny #comedy #BeRightBackWorld #foryoupage #impracticaljokers,1620120957,59,https://www.tiktok.com/@jokers....1/video/6958366477267340550?lang=en,658000,34600,4564,3600000
quebuenarola,6945810931386172421,6950374862334545157,"Nadie sabe lo que tiene, hasta que lo ve perdido #AnaGabriel #TuLoDecidiste #ranchera #musica #tiktokmusica #parati",1618260256,59,https://www.tiktok.com/@quebuenarola/video/6950374862334545157?lang=en,177800,11600,1121,1300000
exploreorg,6774136081119675397,6946561447006653701,Hope you enjoyed your breakfast 🦉 #birdweek #owls #learnontiktok #birdsoftiktok,1617372377,15,https://www.tiktok.com/@exploreorg/video/6946561447006653701?lang=en,28900,270,301,1200000
overtimeszn,6702031699599344645,6952226534144920838,HOW IN THE WORLD DID THIS WORK 😭 #crazyplay #fail #waitforit #amazingplay #szn #shoutoutot (via CAAFOOTBALL/TW),1618691381,13,https://www.tiktok.com/@overtimeszn/video/6952226534144920838?lang=en,120800,3480,798,807800
tommywithyou,6949037128974287878,6950661860467166469,#kitty #kittycat #cutecat #catvideos,1618327078,8,https://www.tiktok.com/@tommywithyou/video/6950661860467166469?lang=en,435100,29300,12300,4500000
laronhinesofficial,287894493352407040,6946672281569611014,are you smarter than a preschooler?😂 pt 84,1617398182,58,https://www.tiktok.com/@laronhinesofficial/video/6946672281569611014?lang=en,2800000,45200,26000,12900000
freshoutent,6556201554814042122,6955229146486213894,Spoiled 🤷🏾‍♂️,1619390483,19,https://www.tiktok.com/@freshoutent/video/6955229146486213894?lang=en,35400,873,493,170500
yvnghomie,6704464339602965510,6950766910451617030,"There was a family staring at me during this, i wonder why? 😂 ig: yvnghomie #foryou #fyp #foryoupage",1618351537,9,https://www.tiktok.com/@yvnghomie/video/6950766910451617030?lang=en,85000,539,675,454800
scottsreality,6718992235998741510,6957397861730356485,Reply to @thejonkoklapper2 What should I crush in PART 4? Comment your ideas below 👇🏻,1619895425,17,https://www.tiktok.com/@scottsreality/video/6957397861730356485?lang=en,1300000,2991,14600,18700000
thecatnamedsmoki,6955183367299351557,6957838336673221894,Her favorite place to be #ChipsGotTalent #ShadowAndBone #fypシ #sassycat,1619997982,11,https://www.tiktok.com/@thecatnamedsmoki/video/6957838336673221894?lang=en,623900,33400,10800,2200000
emmanortss,6753398144526173189,6957145084475247878,she’s a man eater,1619836572,15,https://www.tiktok.com/@emmanortss/video/6957145084475247878?lang=en,1300000,5841,3673,6400000
shell_organized,6806797094751847429,6950091470057655558,Restocking the fridge. #TheChallengeAllStars #DSWCutLoose #JustAddBriskZero #asmr_tingles,1618194276,54,https://www.tiktok.com/@shell_organized/video/6950091470057655558?lang=en,2500000,34800,20400,12300000
foodies,6767621542903940102,6959773832454458630,I’ve been looking for this video my whole life 😩🔥  (via: @eatinwitheva ),1620448628,30,https://www.tiktok.com/@foodies/video/6959773832454458630?lang=en,62100,1371,453,308800
n8tivedad,6811166693441127430,6957492104633306374,#stitch with @jocelynnblairflom not many places to go🤣#fyp #TikTokGGT #nativehumor #darkhumor #ceoofclapbacks #l#lm#jokes #xyzabc #zyxbca#viral_video,1619917369,9,https://www.tiktok.com/@n8tivedad/video/6957492104633306374?lang=en,50900,7041,945,1300000
itsnastynaz,6545660774398825472,6955166570523938053,Fake Wendex Prank ( It Still Burned My Eyes ) 😭 @itsavage #prank #prankwars #viral,1619375912,18,https://www.tiktok.com/@itsnastynaz/video/6955166570523938053?lang=en,152800,162,608,996200
miguelitogon2012,6796682876563211270,6959337386601958661,Just in time for summer 🍺,1620347007,9,https://www.tiktok.com/@miguelitogon2012/video/6959337386601958661?lang=en,15000,1512,333,238200
mckenzibrooke,16903301,6959723539800837381,Hiding mini brands around the storer pt. 1 😂￼￼ who’s Ready for series 2 wave 2!! #minibrands,1620436915,33,https://www.tiktok.com/@mckenzibrooke/video/6959723539800837381?lang=en,113800,62,292,422900
elleroo22,6628385020417687558,6954920009462254853,Bc I needed one 😆 #newphone #iphone,1619318507,30,https://www.tiktok.com/@elleroo22/video/6954920009462254853?lang=en,88700,36,280,342000
brittneyandzion,6833102852434363398,6938148227422162181,Too sleepy to chat 😴 #tiger #zeke #animals #bigcat #sleepy #cat,1615413521,31,https://www.tiktok.com/@brittneyandzion/video/6938148227422162181?lang=en,19500,132,150,176700
rxcan,353627,6952598067799411974,Banana pudding drink 😱,1618777886,19,https://www.tiktok.com/@rxcan/video/6952598067799411974?lang=en,47500,81,248,196600
mellowmaddyasmrofficial,6913398345773220869,6946316969805106437,link in bio for full 1HR video🥰 #asmr #asmrtiktoks #stressplucking #asmrtrigger #mouthsounds #tapeasmr #relax #sleep #lighttriggers #tingles #4up,1617315455,55,https://www.tiktok.com/@mellowmaddyasmrofficial/video/6946316969805106437?lang=en,24200,154,333,235400
hoodlum.shiiii,6942361341526361093,6959678241967836421,A video that never leaves my mind#fyp#MillionActsofLove #repost,1620426368,26,https://www.tiktok.com/@hoodlum.shiiii/video/6959678241967836421?lang=en,28000,6613,1784,255300
haarrrold,6764057758188012549,6947769055990353157,Do This Now! 😍🧁 #cupcake #cupcakedebbie #tasty #food #foodlover #delcious #trythisathome #lifehack #lifehacks #hacks #haarrrold #fyp,1617653544,51,https://www.tiktok.com/@haarrrold/video/6947769055990353157?lang=en,17100,50,87,74800
judeussamson,6778357449067480069,6956817120202198278,cr: @danagoeswest,1619760218,8,https://www.tiktok.com/@judeussamson/video/6956817120202198278?lang=en,61700,34700,1037,2200000
overtimefc,6665406036373110790,6945973729440582918,Robot will take over one day 🤖 (via livepenalty/IG) #soccer #training #overtimefc #football #penalty #pk #goalkeeper,1617235538,15,https://www.tiktok.com/@overtimefc/video/6945973729440582918?lang=en,38800,217,152,306500
f00tballdaily1,6888068691679413250,6955428804433120518,He got demolished #fyp #foryoupage #motivation #nfl #athlete #comedy #truck,1619436989,12,https://www.tiktok.com/@f00tballdaily1/video/6955428804433120518?lang=en,26500,3755,1377,343900
vanstyckovich,6802313645772702726,6954820392481574149,,1619295311,9,https://www.tiktok.com/@vanstyckovich/video/6954820392481574149?lang=en,4285,2922,62,330000
mamagorda90,6912829086046028805,6954447423536188677,Thanks McDonald’s #mcdonalds #fyp #foru #foryoupage #wow,1619208472,6,https://www.tiktok.com/@mamagorda90/video/6954447423536188677?lang=en,3676,6,19,295300
kejsi112kejsi,6955190183805699077,6955763905763298566,#likeaboss 🤘#😅😅😅😅😅😅😅 😎#😎😎😎😎😎😎 #💉💉💉💉💉💉 #tag shokun e ngusht #,1619514998,9,https://www.tiktok.com/@kejsi112kejsi/video/6955763905763298566?lang=en,99500,19800,652,1600000
motorgirl636,6672589650895700997,6948478931657821445,Atleast I didn’t give up😂😅 #gascap #fail #fyp #motorcycle,1617818829,59,https://www.tiktok.com/@motorgirl636/video/6948478931657821445?lang=en,1400000,11700,20800,14000000
perfectlyeccentric,6826752383482233861,6948813944865688837,Reply to @khloetan3 beautiful simple bun🥰 #sweetv #easyhairstyles #beautyhacks #hairstyles #momsoftiktok #fashion,1617896827,15,https://www.tiktok.com/@perfectlyeccentric/video/6948813944865688837?lang=en,32800,2319,323,411400
nobleleatherco,6911089422557807621,6959318709601078534,🚨Who wants to win a free wallet?! Be apart of our next giveaway‼️ Comment below 👇🏼 your funniest joke! Wallet made for: @unfriendly_tweezers #asmr,1620342658,57,https://www.tiktok.com/@nobleleatherco/video/6959318709601078534?lang=en,42300,78,439,244300
danny.kim,6611640497603854341,6939206210017168646,Here’s an rooftop dining idea for you💡🦀 #WashingtonDC #DCFoodie #DMVFood,1615659851,27,https://www.tiktok.com/@danny.kim/video/6939206210017168646?lang=en,53500,16200,609,487000
dutchintheusa,6606683603286278149,6948965935021591814,Testing GTFO bracelet! #fyp #safety #equipment #escape #fyp #staysafe #viral,1617932215,25,https://www.tiktok.com/@dutchintheusa/video/6948965935021591814?lang=en,57400,192,204,287500
winnidesigns,6782665366863873029,6948931695454227718,Connecting the tub to the drain! #AerieREAL #howto #tutorial #diy #HomeImprovement #homeproject,1617924243,18,https://www.tiktok.com/@winnidesigns/video/6948931695454227718?lang=en,9357,97,53,319300
razii.x.pops,7230258,6959260457014217989,SOMEBODY HIT HIM UP ‼️🙌🏾 #foryoupage #singing #tyrese #music,1620329095,48,https://www.tiktok.com/@razii.x.pops/video/6959260457014217989?lang=en,107300,6874,3895,757500
mndiaye_97,6815766075490698245,6959671930333039877,Ten likes and I’ll do a part 3 #animals#nature#beef,1620424898,58,https://www.tiktok.com/@mndiaye_97/video/6959671930333039877?lang=en,472300,1294,1140,2400000
meme_hub313,6954838698600973317,6954841432125459718,#funny,1619300210,8,https://www.tiktok.com/@meme_hub313/video/6954841432125459718?lang=en,83800,12300,1379,1100000
patdlucky,6209763,6952295251922996486,She not that busy. 😐😧,1618707382,36,https://www.tiktok.com/@patdlucky/video/6952295251922996486?lang=en,96200,7027,1378,508100
granitestaterange,6902065189699044358,6947839788078746885,Reply to @whodatmino  here you go,1617670014,16,https://www.tiktok.com/@granitestaterange/video/6947839788078746885?lang=en,22400,1109,99,589700
_lisamaree,6782695150450033670,6959456411407486209,#stitch with @nikkottmann welcome to Australia #australia #totallyreal #theywilleatyou #fyp #weridekangaroos,1620374718,8,https://www.tiktok.com/@_lisamaree/video/6959456411407486209?lang=en,11800,1950,586,329700
s2ewcrazy,6823503256666473478,6947636935208881414,Mom gives it a go 💧🎢  #mom #backyardrollercoaster #s2ewcrazy #fyp,1617622785,23,https://www.tiktok.com/@s2ewcrazy/video/6947636935208881414?lang=en,144500,965,833,1100000
goatdaddys,6821167995290911750,6937999652784475398,Morning fun! #petsoftiktok #exoticanimals #babygoat #goatdaddysfarm #fyp,1615378931,15,https://www.tiktok.com/@goatdaddys/video/6937999652784475398?lang=en,159600,3967,1249,646900
you00224,6954256781590987782,6958450604003855622,What did he see so surprised?#dog #pet #animals #funny #fyp #fy #cute #foryou,1620140537,8,https://www.tiktok.com/@you00224/video/6958450604003855622?lang=en,11300,1163,221,306700
maiazgherea1,6925196548968088582,6958115030642461957,#duet with @niwandson  At least I now know who not to bring as my birthing partner🥴,1620062404,28,https://www.tiktok.com/@maiazgherea1/video/6958115030642461957?lang=en,18700,5161,339,1500000
chengxx021,6953428840154022918,6958288385458851077,#tiktok #foryou #fyp follow me,1620102772,15,https://www.tiktok.com/@chengxx021/video/6958288385458851077?lang=en,2206,523,99,99900
sosatisfying,6729543102472012805,6946202268958051589,Livestream tonight who’s dropping in? #satisfying,1617288749,9,https://www.tiktok.com/@sosatisfying/video/6946202268958051589?lang=en,51000,321,368,864200
cainguzman,6578490402956443653,6936269059029765381,Jamás abandones a tus mascotas 🥺 #mexico #parati,1614975992,29,https://www.tiktok.com/@cainguzman/video/6936269059029765381?lang=en,3900000,63700,87500,54600000
tinykitchentm,6692045173930853381,6953133520654961925,Reply to @irie_satisfying The tiniest chicken pot pie ever! 🥺 #foodtiktok #miniature #tiny,1618902564,49,https://www.tiktok.com/@tinykitchentm/video/6953133520654961925?lang=en,32300,2775,1048,433600
dailymug69,6789266020295459846,6957735630818364677,TW/FAKE BLØØD⚠️ #pov a fake call to order pizza...,1619974068,59,https://www.tiktok.com/@dailymug69/video/6957735630818364677?lang=en,927200,1125,4247,5300000
tobysmilesofficial,114241701199642624,6951837062249204998,......,1618600701,15,https://www.tiktok.com/@tobysmilesofficial/video/6951837062249204998?lang=en,7392,81,343,135400
jess.xc20,6946442915435414533,6956485594956582149,Tag your Besties❤️#sendit #foryou #love #fyp #smile,1619683031,11,https://www.tiktok.com/@jess.xc20/video/6956485594956582149?lang=en,49200,6346,1801,792700
blueyedbanditt,6643826602739040261,6953496249848941829,#love #foryou #foryoupage #fyp #fypシ #viral #xyzbca #ecolinebrushpens @bailskrueger,1618987020,25,https://www.tiktok.com/@blueyedbanditt/video/6953496249848941829?lang=en,8849,3932,225,133900
michaeleckert_fit,6568925734637912070,6952161346763148549,Mmmm 💪💀🔥 #motivation #marines #military,1618676205,14,https://www.tiktok.com/@michaeleckert_fit/video/6952161346763148549?lang=en,222500,3198,806,2600000
